A§o,Mes,Nombre Servicio,Servicio en 67A,Cantidad,Senasa,Otros,Sin dato,RD,Haiti,Otros,Sin dato,Masculino,Femenino
2015,12,SONOGRAFIA DE GLUTEO,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2015,12,SONOGRAFIA DE MAMAS,Sonomamograf°a,237,208,19,0,230,0,1,6,6,231
2015,12,SONOGRAFIA DE TIROIDES,Sonograf°a,48,44,4,0,47,0,0,1,1,47
2015,12,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,1,1,0,0,1,0,0,0,1,0
2015,12,SONOGRAFIA PELVICA,Sonograf°a,42,36,4,0,40,1,0,1,8,34
2015,12,SONOGRAFIA PROSTATICA,Sonograf°a,12,10,0,0,12,0,0,0,12,0
2015,12,SONOGRAFIA TRANSVAGINAL,Sonograf°a,95,86,5,0,88,0,1,6,0,95
2015,12,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,1,1,0,0,1,0,0,0,0,1
2015,12,TOMOGRAFIA ABDOMEN,Tomograf°a,66,55,10,0,60,0,1,5,32,34
2015,12,TOMOGRAFIA CADERA,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2015,12,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,6,6,0,0,6,0,0,0,0,6
2015,12,TOMOGRAFIA CRANEO,Tomograf°a,32,32,0,0,32,0,0,0,8,24
2015,12,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,12,10,2,0,11,0,0,1,5,7
2015,12,TOMOGRAFIA OIDOS,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2015,12,TOMOGRAFIA PELVIS,Tomograf°a,5,5,0,0,5,0,0,0,1,4
2015,12,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,4,2,0,0,4,0,0,0,3,1
2015,12,TOMOGRAFIA TORAX,Tomograf°a,15,11,1,0,13,1,0,1,4,11
2015,12,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,2,2,0,0,2,0,0,0,0,2
2015,12,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,4,3,1,0,3,0,0,1,1,3
2016,1,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,1,1,0,0,1,0,0,0,1,0
2016,1,BIOPSIA SONODIRIGIDA DE CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,1,0,0,1,0,0,0,1,0
2016,1,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,5,4,0,0,4,0,1,0,0,5
2016,1,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,13,11,0,0,13,0,0,0,13,0
2016,1,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,17,12,2,0,17,0,0,0,0,17
2016,1,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2016,1,BIOPSIA-ASPIRADO MEDULA ?SEA,Otros servicios de im†genes,1,0,1,0,1,0,0,0,0,1
2016,1,CITOSCOPIA ,Cistoscop°a,3,3,0,0,3,0,0,0,2,1
2016,1,COLPOSCOPIA CON BIOPSIA,Colposcop°a,3,3,0,0,3,0,0,0,0,3
2016,1,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,4,4,0,0,4,0,0,0,0,4
2016,1,MAMOGRAFIA BILATERAL,Mamograf°a,185,170,12,0,179,0,1,5,3,182
2016,1,MARCAJE 12 PLACAS,Mamograf°a,2,1,1,0,2,0,0,0,0,2
2016,1,RX-ABDOMEN SIMPLE 2 POSICIONES,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,1,RX-CADERA COMPARATIVA,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,1,"RX-CERVICAL COMPLETA, INCLUYENDO ESTUDIOS EN FLEXION Y EXTENS",Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,1,RX-COLUMNA LUMBOSACRA,Radiograf°a,3,3,0,0,3,0,0,0,2,1
2016,1,RX-CRANEO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,1,RX-CR?NEO SIMPLE,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,1,RX-HOMBRO AP,Radiograf°a,4,4,0,0,3,0,0,1,0,4
2016,1,RX-PELVIS AP,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,1,RX-RODILLA (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,1,RX-SENOS PARANASALES,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,1,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,1,RX-TORAX AP,Radiograf°a,3,3,0,0,3,0,0,0,0,3
2016,1,RX-TORAX PA,Radiograf°a,164,150,12,0,156,1,1,6,30,134
2016,1,SONOGRAFIA ABDOMINAL,Sonograf°a,118,105,8,0,112,2,0,4,21,97
2016,1,SONOGRAFIA DE AXILA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,1,SONOGRAFIA DE CUELLO,Sonograf°a,9,9,0,0,7,0,0,2,3,6
2016,1,SONOGRAFIA DE MAMAS,Sonomamograf°a,248,215,21,0,235,1,3,9,3,245
2016,1,SONOGRAFIA DE TIROIDES,Sonograf°a,74,66,5,0,71,0,0,3,4,70
2016,1,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,1,1,0,0,1,0,0,0,1,0
2016,1,SONOGRAFIA PELVICA,Sonograf°a,54,47,5,0,51,1,0,2,6,48
2016,1,SONOGRAFIA PROSTATICA,Sonograf°a,17,14,1,0,17,0,0,0,17,0
2016,1,SONOGRAFIA TRANSVAGINAL,Sonograf°a,85,69,13,0,83,1,0,1,0,85
2016,1,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,1,1,0,0,0,0,0,1,0,1
2016,1,TOMOGRAFIA ABDOMEN,Tomograf°a,55,50,3,0,52,0,0,3,21,34
2016,1,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2016,1,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,7,7,0,0,6,0,0,1,1,6
2016,1,TOMOGRAFIA CRANEO,Tomograf°a,46,43,3,0,43,1,0,2,13,33
2016,1,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,9,9,0,0,9,0,0,0,7,2
2016,1,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,3,2,0,0,3,0,0,0,2,1
2016,1,TOMOGRAFIA PELVIS,Tomograf°a,4,4,0,0,3,0,0,1,0,4
2016,1,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,1,1,0,0,1,0,0,0,1,0
2016,1,TOMOGRAFIA TORAX,Tomograf°a,27,24,3,0,26,0,0,1,10,17
2016,1,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,3,1,2,0,3,0,0,0,1,2
2016,2,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,7,5,2,0,7,0,0,0,2,5
2016,2,BIOPSIA SONODIRIGIDA DE CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,18,15,0,0,17,0,0,1,1,17
2016,2,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,19,18,1,0,19,0,0,0,19,0
2016,2,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,24,19,2,0,24,0,0,0,3,21
2016,2,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,3,2,1,0,3,0,0,0,2,1
2016,2,CITOSCOPIA ,Cistoscop°a,2,2,0,0,2,0,0,0,1,1
2016,2,COLPOSCOPIA CON BIOPSIA,Colposcop°a,1,1,0,0,1,0,0,0,0,1
2016,2,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,3,2,1,0,3,0,0,0,0,3
2016,2,MAGNIFICACION BILATERAL,Mamograf°a,1,0,1,0,1,0,0,0,0,1
2016,2,MAMOGRAFIA BILATERAL,Mamograf°a,264,234,24,0,258,1,2,3,2,262
2016,2,MAMOGRAFIA UNILATERAL,Mamograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-ANTEBRAZO INCLUYENDO UNA ARTICULACION (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,"RX-CERVICAL COMPLETA, INCLUYENDO ESTUDIOS EN FLEXION Y EXTENS",Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,2,RX-CODO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-COLUMNA CERVICAL AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,2,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,6,6,0,0,6,0,0,0,2,4
2016,2,RX-COLUMNA DORSAL AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,2,"RX-COLUMNA DORSAL AP, LATERLA Y 1 OBLICUA",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-COLUMNA DORSO LUMBAR AP Y LATERAL PARA ESCOLIOSIS,Radiograf°a,5,4,1,0,5,0,0,0,1,4
2016,2,RX-COLUMNA DORSOLUMBAR,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,10,10,0,0,10,0,0,0,2,8
2016,2,"RX-COLUMNA LUMBO-SACRA AP, LATERAL Y UNA OBLICUA",Radiograf°a,1,0,1,0,1,0,0,0,1,0
2016,2,RX-COLUMNA LUMBOSACRA,Radiograf°a,8,8,0,0,8,0,0,0,0,8
2016,2,RX-CRANEO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-FEMUR (MUSLO) INCLUYENDO UNA ARTICULACION AP Y LATERAL,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,2,RX-HOMBRO AP,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2016,2,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,4,3,1,0,4,0,0,0,1,3
2016,2,RX-MU•ECA AP Y LATERAL,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,2,RX-PELVIS AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-PIE 2 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,2,RX-PIE UNA POSICION,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,RX-RODILLA (AP Y LATERAL),Radiograf°a,7,6,1,0,7,0,0,0,2,5
2016,2,RX-SENOS PARANASALES,Radiograf°a,6,6,0,0,6,0,0,0,1,5
2016,2,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,11,9,0,0,8,2,0,1,2,9
2016,2,RX-TORAX AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,2,RX-TORAX PA,Radiograf°a,210,188,18,0,200,2,1,7,41,169
2016,2,SONOGRAFIA ABDOMINAL,Sonograf°a,199,183,15,0,195,0,0,4,41,158
2016,2,SONOGRAFIA DE CUELLO,Sonograf°a,9,8,1,0,9,0,0,0,0,9
2016,2,SONOGRAFIA DE HOMBRO,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,SONOGRAFIA DE MAMAS,Sonomamograf°a,380,331,38,0,364,2,1,13,3,377
2016,2,SONOGRAFIA DE TIROIDES,Sonograf°a,121,118,3,0,115,0,0,6,6,115
2016,2,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,4,4,0,0,4,0,0,0,4,0
2016,2,SONOGRAFIA PELVICA,Sonograf°a,73,68,5,0,69,0,0,4,20,53
2016,2,SONOGRAFIA PROSTATICA,Sonograf°a,35,34,1,0,33,0,1,1,35,0
2016,2,SONOGRAFIA RENAL,Sonograf°a,2,2,0,0,2,0,0,0,1,1
2016,2,SONOGRAFIA TRANSVAGINAL,Sonograf°a,173,154,15,0,164,1,1,7,0,173
2016,2,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,4,2,2,0,4,0,0,0,0,4
2016,2,TOMOGRAFIA ABDOMEN,Tomograf°a,111,99,10,0,104,2,1,4,36,75
2016,2,TOMOGRAFIA CADERA,Tomograf°a,1,1,0,0,1,0,0,0,1,0
2016,2,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,3,3,0,0,3,0,0,0,3,0
2016,2,TOMOGRAFIA COLUMNA DORSAL,Tomograf°a,2,2,0,0,1,0,0,1,1,1
2016,2,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,5,5,0,0,5,0,0,0,1,4
2016,2,TOMOGRAFIA CRANEO,Tomograf°a,61,56,5,0,59,0,0,2,12,49
2016,2,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,20,18,2,0,20,0,0,0,4,16
2016,2,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2016,2,TOMOGRAFIA PELVIS,Tomograf°a,18,15,2,0,17,1,0,0,4,14
2016,2,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,5,5,0,0,5,0,0,0,2,3
2016,2,TOMOGRAFIA TORAX,Tomograf°a,41,37,4,0,40,0,0,1,18,23
2016,2,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2016,2,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,8,8,0,0,8,0,0,0,4,4
2016,2,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,8,6,2,0,7,0,0,1,2,6
2016,3,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,2,2,0,0,2,0,0,0,0,2
2016,3,BIOPSIA SONODIRIGIDA CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,2,2,0,0,2,0,0,0,1,1
2016,3,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,53,40,10,0,51,1,0,1,0,53
2016,3,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,22,18,3,0,19,0,1,2,22,0
2016,3,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,35,27,4,0,34,0,0,1,2,33
2016,3,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,2,2,0,0,2,0,0,0,0,2
2016,3,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,3,2,1,0,3,0,0,0,2,1
2016,3,CITOSCOPIA ,Cistoscop°a,2,1,0,0,2,0,0,0,0,2
2016,3,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,1,1,0,0,1,0,0,0,0,1
2016,3,MAMOGRAFIA BILATERAL,Mamograf°a,93,90,3,0,91,0,0,2,2,91
2016,3,RX-ABDOMEN SIMPLE AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,3,RX-CADERA COMPARATIVA,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2016,3,RX-CARA (CADA POSICION),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,3,"RX-CERVICAL COMPLETA, INCLUYENDO ESTUDIOS EN FLEXION Y EXTENS",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,3,RX-CODO AP Y LATERAL,Radiograf°a,3,3,0,0,3,0,0,0,2,1
2016,3,RX-COLUMNA CERVICAL AP,Radiograf°a,5,5,0,0,5,0,0,0,3,2
2016,3,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,3,RX-COLUMNA DORSAL AP,Radiograf°a,4,4,0,0,4,0,0,0,2,2
2016,3,RX-COLUMNA DORSO LUMBAR AP Y LATERAL PARA ESCOLIOSIS,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,3,RX-COLUMNA DORSOLUMBAR,Radiograf°a,5,4,1,0,5,0,0,0,2,3
2016,3,RX-COLUMNA LUMBOSACRA,Radiograf°a,16,16,0,0,16,0,0,0,6,10
2016,3,RX-CR?NEO SIMPLE,Radiograf°a,3,2,1,0,3,0,0,0,1,2
2016,3,RX-DEDOS EN MANO,Radiograf°a,1,0,1,0,1,0,0,0,0,1
2016,3,RX-FEMUR (MUSLO) UNA POSICION,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,3,RX-HOMBRO AP,Radiograf°a,7,6,1,0,7,0,0,0,1,6
2016,3,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,3,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,11,11,0,0,11,0,0,0,4,7
2016,3,RX-MU•ECA AP Y LATERAL,Radiograf°a,4,3,1,0,4,0,0,0,2,2
2016,3,RX-PELVIS AP,Radiograf°a,3,3,0,0,3,0,0,0,2,1
2016,3,RX-PELVIS AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,3,RX-PIE 2 POSICIONES,Radiograf°a,6,6,0,0,6,0,0,0,4,2
2016,3,RX-PIE UNA POSICION,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,3,RX-RODILLA (AP Y LATERAL),Radiograf°a,19,16,2,0,18,0,0,1,7,12
2016,3,RX-SENOS PARANASALES,Radiograf°a,6,5,1,0,6,0,0,0,0,6
2016,3,RX-TIBIA Y PERONE (AP Y LATERAL),Radiograf°a,2,2,0,0,2,0,0,0,2,0
2016,3,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,5,5,0,0,5,0,0,0,3,2
2016,3,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,13,10,1,0,13,0,0,0,2,11
2016,3,RX-TORAX AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,3,RX-TORAX PA,Radiograf°a,241,217,21,0,234,1,0,6,52,189
2016,3,SONOGRAFIA ABDOMINAL,Sonograf°a,191,173,17,0,185,0,2,4,50,141
2016,3,SONOGRAFIA DE CUELLO,Sonograf°a,12,9,2,0,10,1,0,1,0,12
2016,3,SONOGRAFIA DE MAMAS,Sonomamograf°a,300,260,28,0,294,2,0,4,10,290
2016,3,SONOGRAFIA DE TIROIDES,Sonograf°a,99,86,12,0,99,0,0,0,4,95
2016,3,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,2,2,0,0,2,0,0,0,2,0
2016,3,SONOGRAFIA PELVICA,Sonograf°a,76,65,10,0,74,0,2,0,23,53
2016,3,SONOGRAFIA PROSTATICA,Sonograf°a,38,36,2,0,38,0,0,0,38,0
2016,3,SONOGRAFIA TRANSVAGINAL,Sonograf°a,172,154,15,0,167,0,0,5,1,171
2016,3,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,3,3,0,0,2,0,0,1,0,3
2016,3,TOMOGRAFIA ABDOMEN,Tomograf°a,91,85,5,0,89,0,1,1,37,54
2016,3,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,3,1,2,0,3,0,0,0,0,3
2016,3,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,10,10,0,0,10,0,0,0,4,6
2016,3,TOMOGRAFIA CRANEO,Tomograf°a,64,59,5,0,61,0,1,2,17,47
2016,3,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,6,6,0,0,6,0,0,0,2,4
2016,3,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,2,1,1,0,2,0,0,0,2,0
2016,3,TOMOGRAFIA PELVIS,Tomograf°a,9,9,0,0,7,0,0,2,3,6
2016,3,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,6,5,1,0,6,0,0,0,2,4
2016,3,TOMOGRAFIA TORAX,Tomograf°a,34,30,4,0,31,0,0,3,8,26
2016,3,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,2,2,0,0,2,0,0,0,2,0
2016,3,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,3,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,16,14,1,0,14,0,0,2,3,13
2016,3,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,2,1,1,0,1,0,0,1,1,1
2016,4,ASPIRACION DE QUISTE,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,2,2,0,0,2,0,0,0,1,1
2016,4,BIOPSIA SONODIRIGIDA CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,32,25,6,0,32,0,0,0,0,32
2016,4,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,25,24,1,0,25,0,0,0,24,1
2016,4,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,50,41,5,0,49,0,0,1,0,50
2016,4,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,3,3,0,0,3,0,0,0,1,2
2016,4,BIOPSIA TOMODIRIGIDA HEPATICA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,CITOSCOPIA ,Cistoscop°a,7,6,0,0,6,0,0,1,2,5
2016,4,COLPOSCOPIA CON BIOPSIA,Colposcop°a,2,2,0,0,2,0,0,0,0,2
2016,4,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,3,2,0,0,3,0,0,0,0,3
2016,4,MAGNIFICACION BILATERAL,Mamograf°a,1,0,1,0,1,0,0,0,0,1
2016,4,MAMOGRAFIA BILATERAL,Mamograf°a,194,182,10,0,186,0,1,7,2,192
2016,4,MAMOGRAFIA UNILATERAL,Mamograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,RX-ANTEBRAZO INCLUYENDO UNA ARTICULACION (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,RX-BASE DE CRANEO,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,4,RX-CADERA COMPARATIVA,Radiograf°a,4,3,1,0,4,0,0,0,3,1
2016,4,"RX-CERVICAL COMPLETA, INCLUYENDO ESTUDIOS EN FLEXION Y EXTENS",Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,4,RX-CODO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,RX-COLUMNA CERVICAL AP,Radiograf°a,5,5,0,0,5,0,0,0,0,5
2016,4,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,2,2,0,0,1,0,0,1,1,1
2016,4,RX-COLUMNA CERVICAL AP Y LATERAL,Radiograf°a,4,3,1,0,3,1,0,0,2,2
2016,4,RX-COLUMNA DORSAL 2 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,4,RX-COLUMNA DORSAL AP,Radiograf°a,2,1,1,0,2,0,0,0,0,2
2016,4,RX-COLUMNA DORSO LUMBAR AP Y LATERAL PARA ESCOLIOSIS,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,4,RX-COLUMNA DORSOLUMBAR,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,4,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2016,4,RX-COLUMNA LUMBOSACRA,Radiograf°a,9,9,0,0,9,0,0,0,2,7
2016,4,RX-CRANEO AP Y LATERAL,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,4,RX-HOMBRO AP,Radiograf°a,11,8,3,0,11,0,0,0,2,9
2016,4,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2016,4,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,7,7,0,0,7,0,0,0,2,5
2016,4,RX-MU•ECA AP Y LATERAL,Radiograf°a,3,3,0,0,3,0,0,0,2,1
2016,4,"RX-MU•ECA AP, LATERAL Y OBLICUA",Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,4,RX-PELVIS AP,Radiograf°a,3,3,0,0,3,0,0,0,1,2
2016,4,RX-PELVIS AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2016,4,RX-PIE 2 POSICIONES,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2016,4,RX-RODILLA (AP Y LATERAL),Radiograf°a,5,5,0,0,5,0,0,0,1,4
2016,4,RX-SENOS PARANASALES,Radiograf°a,3,3,0,0,3,0,0,0,2,1
2016,4,RX-TIBIA Y PERONE (AP Y LATERAL),Radiograf°a,2,1,1,0,2,0,0,0,2,0
2016,4,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,10,9,1,0,10,0,0,0,3,7
2016,4,RX-TORAX AP,Radiograf°a,3,3,0,0,3,0,0,0,1,2
2016,4,RX-TORAX PA,Radiograf°a,256,236,18,0,250,2,0,4,47,209
2016,4,SONOGRAFIA ABDOMINAL,Sonograf°a,166,150,15,0,159,1,0,6,38,128
2016,4,SONOGRAFIA DE CUELLO,Sonograf°a,13,12,1,0,13,0,0,0,4,9
2016,4,SONOGRAFIA DE GLUTEO,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,SONOGRAFIA DE HOMBRO,Sonograf°a,2,1,1,0,2,0,0,0,1,1
2016,4,SONOGRAFIA DE MAMAS,Sonomamograf°a,287,263,18,0,280,2,0,5,4,283
2016,4,SONOGRAFIA DE TIROIDES,Sonograf°a,85,76,7,0,82,0,0,3,5,80
2016,4,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,2,1,1,0,2,0,0,0,2,0
2016,4,SONOGRAFIA PELVICA,Sonograf°a,67,56,10,0,65,0,0,2,20,47
2016,4,SONOGRAFIA PROSTATICA,Sonograf°a,24,19,4,0,23,0,0,1,24,0
2016,4,SONOGRAFIA TRANSVAGINAL,Sonograf°a,188,170,13,0,181,2,0,5,0,188
2016,4,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,2,2,0,0,2,0,0,0,0,2
2016,4,TOMOGRAFIA ABDOMEN,Tomograf°a,119,107,10,0,114,1,1,3,45,74
2016,4,TOMOGRAFIA ABDOMEN Y PELVIS,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2016,4,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,2,2,0,0,2,0,0,0,0,2
